name,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,Outdegree,NeighborhoodConnectivity
6864,0.209688964,0.139736353,0,4,1,15.6
6865,0,0,0,1,0,12
6866,1.886568907,0.139472399,0,3,10,10.07692308
6869,0,0,0,4,0,11.5
6870,2.968177732,0.157711571,0,2,10,10.66666667
6871,1.074288518,0.1458195,0,1,10,6.909090909
6867,0,0,0,3,0,11.33333333
6868,0,0,0,1,0,11
6880,0,0,0,1,0,15
6881,0,0,0,1,0,15
6872,0,0,0,1,0,13
6873,0.125299769,1,0,1,1,7.5
6874,2.549272464,0.15930438,0,4,10,12.14285714
6875,0,0,0,1,0,13
6876,0.22255136,0.131037437,0,2,2,8.75
6877,0,0,0,3,0,10
6878,0,0,0,3,0,12.66666667
6879,0,0,0,1,0,15
6882,0,0,0,1,0,10
6883,0,0,0,1,0,10
6884,0,0,0,1,0,10
6885,0,0,0,2,0,10.5
6886,0.842324115,0.153096791,0,1,10,9.818181818
6891,0,0,0,1,0,12
6887,1.731740447,0.156173076,0,5,9,11.57142857
6888,0,0,0,1,0,14
6889,0.527286454,0.138594476,0,2,10,11.75
6892,0.548243396,0.142643018,0,1,10,9.909090909
6893,0,0,0,1,0,11
6897,0,0,0,1,0,13
6898,0.587436435,0.139645221,0,1,1,13
6894,0,0,0,1,0,11
6895,0.779709952,0.15697163,0.037878788,2,10,58.83333333
6896,0,0,0,1,0,11
6899,2.057204597,0.148180827,0,3,9,11.75
6900,0,0,0,1,0,15
6902,0,0,0,1,0,15
6903,1.86089157,0.148876258,0.005494505,4,10,15.14285714
6904,0,0,0,3,0,13.33333333
6905,0,0,0,1,0,11
6906,0,0,0,2,0,11.5
6907,0.025371789,1,0,1,3,5.75
6908,1.445987219,0.152875451,0,1,10,10
6909,0,0,0,3,0,11.33333333
6910,0,0,0,2,0,14
6911,0,0,0,2,0,14
6912,0,0,0,2,0,14
6913,0,0,0,2,0,14
6914,0,0,0,2,0,14
6915,0,0,0,2,0,14
6916,0.504803626,0.159239221,0.018181818,1,10,15.36363636
6917,0,0,0,1,0,12
6918,1.46326529,0.156030824,0,1,10,9.636363636
6919,5.797068637,0.152144951,0.006410256,3,10,15
6920,0,0,0,1,0,15
6929,3.752612861,0.163419893,0,3,10,13.15384615
6921,0,0,0,1,0,13
6937,0.863641368,0.14796835,0,2,10,14
8099,2.487038645,0.161029536,0.009803922,8,10,12.83333333
6922,0.010101585,1,0,1,2,13.66666667
6923,0,0,0,2,0,13.5
6924,2.011212661,0.149528631,0.005494505,4,10,10.28571429
6925,0,0,0,1,0,12
6926,0,0,0,2,0,11.5
6927,0,0,0,2,0,12.5
6928,1.125977263,0.14873665,0,3,10,14.15384615
6933,0.206191529,0.100002335,0.011111111,1,9,7.1
6930,0.117390503,0.118144449,0,2,1,35
6931,0,0,0,1,0,10
6932,2.342679318,0.160024662,0,2,10,10.08333333
6938,0,0,0,2,0,12
6939,0,0,0,1,0,13
6940,0,0,0,1,0,13
6944,1.897322403,0.152856353,0,2,10,10.08333333
6942,0,0,0,1,0,14
6941,0,0,0.166666667,3,0,11.33333333
6943,0,0,0,1,0,12
6947,1.152901627,0.168294264,0.007575758,2,10,16.83333333
6970,0.207332901,0.120632104,0,1,10,9.545454545
6971,0,0,0,1,0,30
6972,0,0,0,1,0,30
6974,0,0,0,1,0,30
6975,0.950113281,0.147601158,0,1,10,9.818181818
6976,0,0,0,1,0,30
6977,0,0,0,2,0,20
6978,0,0,0,2,0,21.5
6979,0,0,0,3,0,17.33333333
6945,1.24532851,0.163469797,0,1,10,11.36363636
6946,0,0,0,1,0,14
6948,0,0,0.5,2,0,30.5
6949,0,0,0,2,0,13.5
6950,0,0,0,1,0,15
6951,0,0,0,4,0,13.5
6952,0.246539487,0.137160701,0,2,9,8.181818182
6953,0.623965571,0.162495968,0,1,10,11.36363636
6954,0.16659411,0.121510044,0,2,1,13
6955,0.407200953,0.142157676,0,1,10,10.09090909
6956,1.448398794,0.16087226,0,1,10,12.27272727
6957,0.926432348,0.151135501,0,1,10,11.81818182
6958,1.722051511,0.137681043,0,4,9,9.615384615
6959,0,0,0,3,0,10
6963,0,0,0,1,0,5
6961,0,0,0,2,0,11
6966,1.385401718,0.140478924,0.009090909,1,10,7.363636364
6967,0,0,0,4,0,21.25
6962,0,0,0,2,0,10.5
6964,2.04469507,0.152632986,0,3,9,10.08333333
6965,0,0,0,1,0,12
6968,0,0,0,1,0,13
6969,1.250288625,0.150260522,0,1,10,11.18181818
7038,0,0,0,1,0,9
6981,0.657395851,0.143412086,0,1,10,9.272727273
6982,0,0,0,1,0,10
6985,0,0,0,1,0,2
6983,1.080682372,0.152153059,0,1,10,39.09090909
6984,0.011255464,1,0,1,1,9
8253,7.327282498,0.160914573,0,3,10,14.30769231
8366,0.033829446,0.099921836,0,1,1,13.5
8367,3.134802202,0.150461133,0,2,10,8.833333333
8368,1.809413686,0.133592251,0,2,9,7
6996,0.085795994,1,0,1,3,8.25
6986,0,0,0,4,0,11.25
6987,2.867022148,0.14686214,0,2,10,9.833333333
6988,1.07818762,0.1459139,0,1,10,7
6997,0,0,0,1,0,11
6998,1.166660181,0.152082815,0,2,10,15.08333333
6989,0,0,0,1,0,12
6990,0,0,0,2,0,13
6991,0,0,0,2,0,11.5
6994,4.165652033,0.156799209,0,2,10,10.33333333
6993,0,0,0,1,0,12
6995,0,0,0,3,0,11.33333333
6999,0,0,0,1,0,11
7000,0,0,0,3,0,9.666666667
7001,1.123658554,0.134416196,0,2,10,7.083333333
7002,0,0,0,1,0,11
7003,0,0,0,2,0,12
7004,0,0,0,1,0,11
7012,2.431577751,0.148147508,0,1,10,11.81818182
7013,0,0,0,1,0,46
7014,0,0,0,1,0,46
7015,0,0,0,1,0,46
7017,0,0,0,2,0,28.5
7018,0,0,0,3,0,22.66666667
7019,0,0,0,1,0,46
7005,0.014446415,1,0,2,1,11.33333333
7006,0,0,0,3,0,12
7008,0.018069443,1,0,3,1,10
7009,0,0,0,1,0,11
7010,0.026553087,1,0,1,1,8
7011,0,0,0,1,0,14
7020,0,0,0,1,0,14
7023,0,0,0,4,0,10.75
7024,3.755297375,0.149252431,0.015151515,2,10,8.833333333
7025,0.022292368,1,0,4,1,10.4
7026,0,0,0,1,0,11
7027,3.227900696,0.167121951,0,3,10,14.69230769
7028,0,0,0,1,0,15
7933,0,0,0,1,0,3
7029,0,0,0,2,0,12
7030,0.136595028,1,0,3,1,9.25
7031,0,0,0,1,0,11
7032,0,0,0,1,0,11
7033,0.988361292,0.147850854,0,2,9,17.54545455
7039,0,0,0,2,0,12
7040,0,0,0,1,0,11
7034,2.95452204,0.149473831,0,2,9,9.636363636
7035,1.092211733,0.158934867,0,2,10,14.75
7036,1.923279855,1,0,3,10,3.615384615
7037,0,0,0,3,0,11
7045,0,0,0,3,0,11.66666667
7046,0,0,0,2,0,10.5
7047,1.628751447,0.152478103,0,3,10,7.923076923
7048,1.043694983,0.125175377,0,3,9,7.166666667
7049,0,0,0,3,0,7.666666667
7050,1.65403497,0.159035205,0,2,10,12.25
7052,0.051551313,0.123310154,0,1,2,12.66666667
7053,0,0,0,1,0,11
7054,0,0,0,4,0,10.5
7055,0.873811199,0.140219046,0,2,10,8.416666667
7056,5.214339305,0.148388773,0,2,10,8.916666667
7058,0,0,0,6,0,15
7059,0,0,0,2,0,11
8446,1.694245206,0.165137084,0.042857143,5,10,49.86666667
7060,0.231649756,0.129566599,0,1,5,9.666666667
7062,0,0,0,1,0,11
7068,1.297300576,0.164099322,0.002631579,3,17,11.3
7069,0,0,0,1,0,12
7070,0.803864293,0.148086033,0,3,5,13
7071,0,0,0,1,0,11
7072,0,0,0,2,0,11.5
7073,0,0,0,3,0,11
7075,0,0,0,1,0,11
7076,0.145035625,0.1546308,0,1,10,11.90909091
7077,0.47155156,0.147641867,0.011111111,1,9,12.6
7078,0,0,0,2,0,13
7079,0,0,0,4,0,12.75
7080,1.214503954,0.123461239,0,4,10,9.071428571
7081,0,0,0,1,0,12
7082,0,0,0,1,0,12
7083,0.019460438,0.118965302,0,1,9,7.3
7084,0,0,0,2,0,11.5
7085,0,0,0,1,0,13
7086,0,0,0,2,0,10.5
7087,0.760674985,0.127351126,0,1,9,7.8
7089,0,0,0,3,0,26.66666667
7088,0,0,0,1,0,2
7094,0,0,0,1,0,10
7095,0,0,0,1,0,10
7096,0,0,0.166666667,3,0,12.33333333
7862,1.54671906,0.140495054,0,1,10,9
7863,0.907002819,0.135152194,0,2,10,14.75
7097,0,0,0,1,0,14
7098,0.16535552,0.128831864,0,1,1,13.5
7099,0,0,0,4,0,12.75
7102,0.446691026,0.136596335,0.005494505,4,10,13.42857143
7100,1.305752071,0.144051263,0,3,9,12.33333333
7101,1.576292327,0.160902482,0,1,10,9.363636364
7103,0,0,0,3,0,10.66666667
7105,1.794127186,0.157210771,0.007575758,2,10,10.58333333
7106,0,0,0,5,0,11.2
7428,0,0,0,5,0,11.6
7539,2.147639174,0.143342482,0,6,9,10.4
7108,0.712631018,0.152069314,0,1,10,8.090909091
7109,0.91648373,0.148633406,0,3,10,10.69230769
7110,0,0,0,2,0,12
7111,0,0,0,1,0,11
7107,0,0,0,1,0,16
7115,1.435745891,0.158262348,0,2,10,13.08333333
7116,0,0,0,1,0,14
7126,0,0,0,1,0,11
7113,1.410955974,0.143679125,0,2,10,9.166666667
7117,2.83649494,0.160805813,0,3,10,11.07692308
7118,0,0,0,3,0,12.66666667
7119,0,0,0,2,0,12
7120,0,0,0,3,0,12
7121,1.46660367,0.140642703,0,5,10,11
7122,0,0,0,2,0,12.5
7123,0,0,0,3,0,12
7124,0,0,0,2,0,12.5
7125,1.274056795,0.157147313,0,2,10,12.41666667
7132,0.036032025,1,0,1,1,8
7133,0.422432722,0.132231022,0,4,1,12.8
7134,0,0,0,1,0,12
7135,0,0,0,1,0,12
7136,0,0,0,1,0,15
7137,0,0,0,1,0,15
7138,0,0,0,1,0,15
7139,0,0,0,1,0,15
7145,1.252638222,0.149278444,0,1,10,11.36363636
7146,1.962299223,0.160495447,0,1,10,12.18181818
7147,3.793623689,0.155219282,0,2,10,8.916666667
7148,2.670422069,0.163895214,0,3,10,12.07692308
7149,0,0,0,1,0,12
7140,2.201168052,0.148435063,0,5,10,9.066666667
7141,0,0,0,2,0,14.5
7142,0,0,0,2,0,12
7143,0,0,0,1,0,12
7144,0,0,0,1,0,12
7150,0.355677794,0.137825051,0,2,10,8.333333333
7151,0.815743342,0.156963,0,1,10,9.727272727
7152,0,0,0,2,0,11.5
7153,0,0,0,3,0,11.66666667
7154,0,0,0,2,0,11
7155,0,0,0,1,0,13
7156,3.22E-04,1,0,1,1,11.5
7157,0,0,0,1,0,11
7158,0,0,0,1,0,11
7159,0,0,0,1,0,11
7160,0.393216623,0.143964097,0.007575758,2,10,13.25
7161,5.649025666,0.154574986,0,3,10,11.46153846
7169,0,0,0,1,0,16
7162,1.383699225,0.155045074,0.011111111,1,9,12.1
7167,0,0,0,1,0,13
7168,0.627793378,0.14991336,0,1,10,8.181818182
7163,0.720889766,0.16255765,0,1,10,44.63636364
7164,0.851239939,0.130685546,0,4,10,9.785714286
7165,0.32712639,0.151547322,0,1,10,11.90909091
7166,0,0,0,2,0,11
7170,0.112435172,0.139891549,0,1,1,14.5
7171,0,0,0,1,0,13
7279,1.534760424,0.147532512,0,5,10,19.8
7541,0,0,0,6,0,11.33333333
7680,1.343793306,0.139549661,0.005494505,4,10,9.928571429
7175,1.756816184,0.151953305,0,1,9,8.9
7176,0.941014561,0.134578822,0,1,1,11.5
7177,0,0,0,2,0,13
7179,0,0,0,1,0,11
7190,0.772593283,0.143203478,0,1,10,8.454545455
7191,1.987113138,0.157912203,0,3,10,10.84615385
7192,0.17802987,0.131053477,0,2,1,14
7183,0,0,0,2,0,13.5
7184,0,0,0,2,0,13.5
7185,0,0,0,2,0,13.5
7186,0.013823887,1,0,1,1,9
7187,0,0,0,1,0,14
7188,1.517972392,0.150247342,0,3,7,12.3
7199,0,0,0,1,0,13
7200,0.070467985,0.117712542,0,1,1,14.5
7193,0,0,0,2,0,10.5
7194,0,0,0,1,0,11
7195,0,0,0,5,0,12.4
7196,0.986276268,0.149737762,0,1,10,8.636363636
7197,0.066636042,1,0,4,4,10.625
7198,1.015057951,0.165459287,0,1,10,14
7204,0,0,0,1,0,11
7205,1.987982101,0.14910433,0,2,10,11.25
7206,1.762035376,0.151271635,0,5,10,16.4
7210,0,0,0,1,0,5
7201,1.56727979,0.156965876,0,3,10,12.15384615
7202,0.21290913,0.132088275,0,2,1,17
7203,0,0,0,3,0,12.66666667
7207,0,0,0,1,0,13
7208,2.810783289,0.160246216,0.007575758,2,10,12.41666667
7209,0,0,0,1,0,12
7211,0.031722314,1,0,1,1,7.5
7212,4.946455513,0.152902742,0,1,10,10.72727273
7213,0,0,0,2,0,12
7221,0,0,0,3,0,12.66666667
7222,0,0,0,4,0,11.25
7223,0,0,0,2,0,13
7224,0,0,0,1,0,13
7225,0,0,0,4,0,11.25
7226,0,0,0,4,0,16.75
7214,2.591549164,0.146270237,0.012820513,3,10,8
7215,0,0,0,1,0,13
7216,0,0,0,1,0,13
7641,0.906375849,0.146857104,0,3,10,10.07692308
7217,0,0,0,1,0,12
7218,0,0,0,1,0,17
7219,0,0,0,2,0,14
7220,0,0,0,1,0,17
7228,0.679982448,0.909090909,0,2,9,5.181818182
7229,0,0,0,3,0,10.66666667
7172,0,0,0,3,0,12
7230,5.564207127,0.169896654,0,1,28,9.24137931
7231,0,0,0,2,0,13
7232,0,0,0,2,0,12
7233,3.592292465,0.152638426,0,1,10,9.454545455
7236,0,0,0,1,0,11
7238,1.514671347,0.156673008,0,1,5,12.5
7239,1.245317886,0.148891786,0.009090909,1,10,8.545454545
7240,0,0,0,1,0,11
7254,0,0,0,3,0,10.33333333
7246,0,0,0,1,0,11
7244,0.883736331,0.158189273,0,3,10,9.615384615
7247,2.050891816,0.142086928,0,2,10,6.416666667
7248,0.347041186,0.139996731,0,2,5,10.28571429
7249,0,0,0,1,0,13
7250,0.320335146,0.144218626,0,1,5,10.5
7251,0,0,0,2,0,12
7252,2.614074544,0.148832279,0,2,10,10.16666667
7255,0,0,0,3,0,12
7256,0,0,0,1,0,11
7259,0,0,0,1,0,15
7260,0,0,0,1,0,15
7263,0,0,0,5,0,11.8
7264,5.747585724,0.162065507,0,4,10,11
7257,0,0,0,2,0,14
7258,0,0,0,1,0,15
7265,0,0,0,2,0,7.5
7266,0,0,0,1,0,12
7996,0,0,0,1,0,16
7997,0.578209408,0.1182717,0,1,1,12
7267,0,0,0,1,0,11
7268,9.42688521,0.160438325,0.011029412,7,10,11.11764706
7270,0,0,0,5,0,9.8
7271,0,0,0,1,0,11
7272,0,0,0,2,0,11
7273,0.818576896,0.149231627,0,1,10,9.363636364
7274,0.669756881,0.109059655,0,2,9,9.363636364
8096,0.879293695,0.147769228,0,1,10,8.363636364
7275,0.670206274,0.156389797,0,3,9,46.58333333
7278,0,0,0,2,0,11.5
7280,1.234748826,0.151445496,0,3,9,10.16666667
7276,0,0,0,1,0,11
7277,0,0,0,2,0,12.5
7282,0,0,0,1,0,12
7283,0,0,0,1,0,12
7284,0,0,0,1,0,15
7285,1.368808724,0.140980692,0,1,9,10
7286,1.574695084,0.145747541,0,1,9,11
7287,0,0,0,2,0,12
7288,0.491401197,0.135173524,0,2,1,13.33333333
7298,0,0,0,1,0,7
7292,1.108966903,0.162554564,0.027272727,1,10,9.181818182
7290,0,0,0,3,0,22.66666667
7291,0,0,0,2,0,11
7334,4.203408566,0.151759453,0,3,9,9.333333333
7335,2.111092214,0.154010753,0,3,10,10.92307692
7293,0,0,0,1,0,6
7301,0,0,0,1,0,11
7302,0,0,0,4,0,11.25
7294,0,0,0,1,0,11
7295,0.353411621,0.149093947,0,2,10,7.583333333
7296,0.45801109,0.136463578,0,1,10,10.63636364
7297,0,0,0,1,0,11
7303,0,0,0,1,0,6
7299,0,0,0,3,0,11.33333333
7309,0.686273354,0.14047662,0,3,10,7.846153846
7310,1.023195813,0.151654656,0.009090909,1,10,7.363636364
7311,0,0,0,1,0,2
7312,0,0,0,3,0,10
7313,0.004203308,1,0,1,1,9
7318,0.689989064,0.138122883,0.009090909,2,9,9
7319,0.341955573,0.129983458,0,2,10,8.916666667
7315,0,0,0,1,0,11
7316,0,0,0,1,0,11
7317,1.070924982,0.154748139,0,1,10,12.27272727
7326,1.542188119,0.150551054,0,2,9,11.27272727
7322,0,0,0,1,0,11
7323,0,0,0,2,0,12.5
7324,0.332474352,0.143647799,0,5,1,23.33333333
7329,0.001218807,0.571428571,0,1,1,8
7327,0.969473207,0.143005026,0,1,10,9.454545455
7330,0,0,0,1,0,13
7331,0.001202111,1,0,2,1,15
7332,3.214406409,0.162050176,0.004166667,6,10,11.75
7333,0,0,0,1,0,11
7337,0.181937695,0.571428571,0,1,1,8.5
7338,0.474238386,0.148543184,0,1,10,8.818181818
7339,0,0,0,1,0,11
7340,0.87443979,0.160546589,0,2,10,15.91666667
7343,3.674469214,0.14841963,0.017857143,4,4,12.375
7345,0.298499754,0.144801352,0,1,5,13.66666667
7341,0.130593322,0.134699462,0,2,1,15
7342,0.655041905,0.143775599,0.021978022,4,10,12.42857143
7374,0,0,0,1,0,57
7375,0.185652112,0.146907482,0,1,5,18.33333333
7376,0,0,0,2,0,34.5
7377,0.917087071,0.158505441,0.007575758,2,10,28.83333333
7378,0,0,0,2,0,34.5
7379,0,0,0,5,0,16.6
7380,0.757661399,0.14196917,0,1,10,11.09090909
7346,0.155267258,0.153822668,0.009090909,1,10,10.18181818
7347,0,0,0,1,0,11
7368,0,0,0,1,0,11
7349,1.931482382,0.132198367,0.005494505,4,10,8.142857143
7350,0,0,0,2,0,11.5
7351,0,0,0,1,0,12
7352,0.010663328,1,0,1,2,8.666666667
7353,0,0,0,2,0,12
7357,0,0,0,1,0,13
7174,0.795059495,0.159869342,0.012820513,3,10,12.92307692
7358,0,0,0,3,0,11
7359,1.533057692,0.158107509,0,1,10,10.27272727
7361,0,0,0,1,0,10
7362,0,0,0,1,0,10
7360,0.977290652,0.152358759,0,1,10,11.09090909
7369,2.996669381,0.149408645,0,1,10,8.272727273
7370,0,0,0,1,0,13
7371,0.896969577,0.140423648,0,2,10,11.16666667
7363,0.418886372,0.150434706,0,2,4,13.66666667
7364,0.977233568,0.159100197,0,1,10,11.81818182
7365,0,0,0,5,0,12.6
7366,0.194978299,1,0,1,3,5.75
7382,0,0,0,1,0,16
7383,0.202232162,0.119080722,0,2,1,11
7384,0,0,0,1,0,12
7385,0.192327985,1,0,2,1,8.333333333
7392,10.78177673,0.150152519,0,3,5,7.875
7394,0,0,0,1,0,13
7395,0,0,0,1,0,11
7396,2.034009227,0.154519213,0,1,10,8.363636364
7397,0,0,0,4,0,12.25
7398,1.272205721,0.155501089,0.007575758,2,10,15.08333333
7399,0.109269643,0.127129965,0,3,1,11.75
7400,0,0,0,1,0,12
7401,0,0,0,3,0,12.66666667
7402,1.433826309,0.157955887,0,3,10,10.30769231
7403,0,0,0,1,0,12
7405,0,0,0,1,0,13
7406,1.821020194,0.140106654,0.006410256,3,10,9.923076923
7407,0,0,0,2,0,12
7408,0.04910464,1,0,1,1,9
7409,0,0,0,3,0,11.66666667
7410,0,0,0,7,0,10.57142857
7411,0,0,0,1,0,12
7415,0.139624229,0.157743522,0,1,10,51.54545455
7412,0.495930223,0.135214069,0,2,10,10.33333333
7413,1.044499262,0.15134648,0,1,9,11.1
7414,0,0,0,1,0,11
7416,0,0,0,1,0,13
7417,1.088581764,0.140806865,0,1,5,11.16666667
7418,0,0,0,1,0,13
7419,0,0,0,1,0,13
8537,0,0,0,1,0,12
7430,1.81768821,0.156421214,0,1,10,10.09090909
7424,0,0,0,2,0,7.5
7421,0.014423588,1,0,4,1,11.6
7422,0,0,0,1,0,17
7423,0,0,0,1,0,17
7425,0.841756913,0.158722805,0,1,10,12.81818182
7426,0,0,0,1,0,11
7427,0,0,0,2,0,11
7429,0,0,0,1,0,11
7431,2.108060553,0.151127501,0.004761905,5,10,13
7432,0,0,0,3,0,11.33333333
7433,0,0,0,2,0,12.5
7435,0,0,0,1,0,14
7434,0,0,0,1,0,12
7436,0.325689317,0.137973807,0,1,10,12.18181818
7437,0,0,0,1,0,11
7438,0.325598304,0.131326761,0,1,1,12
7439,0,0,0,1,0,11
7441,4.631685426,0.156647219,0,1,10,12.09090909
7442,0.194393974,1,0,3,2,9.8
7443,0,0,0,2,0,10.5
7444,0.637985545,0.141936232,0,2,10,8.75
7445,0,0,0,1,0,14
7448,0.62735005,0.163009345,0,1,10,11.45454545
7449,0,0,0,4,0,11.75
7450,0,0,0,1,0,13
7452,0,0,0,1,0,13
7453,0,0,0,1,0,13
7451,0,0,0,2,0,13.5
7454,0.044628859,0.118400863,0,1,1,11.5
7455,2.325284624,0.15110084,0,3,10,11.61538462
7456,0,0,0,1,0,17
7488,0,0,0,2,0,11.5
7457,2.852941576,0.15714443,0,4,10,10.57142857
7458,0,0,0,1,0,15
7459,0,0,0,1,0,15
7460,0.755279068,0.147268694,0,1,10,10.18181818
7463,0,0,0,1,0,13
7462,0.005715792,0.666666667,0,1,1,11.5
7468,0.519515261,0.141835163,0,2,9,19.54545455
7469,0,0,0,2,0,12.5
7464,0.779854283,0.15841163,0,1,10,11
7465,0,0,0,2,0,12.5
7466,0.060664384,0.142752379,0,1,9,13
7467,0,0,0,1,0,12
7470,1.29484585,0.160531544,0,1,10,10.54545455
7472,0,0,0,2,0,11.5
8790,0.05568199,0.126693687,0,1,5,7.5
7473,0,0,0,2,0,12
7474,0,0,0,1,0,12
7475,0.455948794,0.140001308,0,3,3,14.83333333
7476,0.00195967,1,0,1,1,9
7477,0,0,0,1,0,11
7478,0,0,0,3,0,11.66666667
7479,0,0,0,1,0,12
7480,0,0,0,1,0,11
7481,0,0,0,6,0,14.5
7482,1.286331647,0.163501002,0,1,10,12.45454545
7483,0.738899141,0.75,0,2,10,7.083333333
7484,0,0,0,2,0,11.5
7485,0,0,0,1,0,11
7486,0,0,0,1,0,12
7492,0,0,0,3,0,11
7493,0.583688796,0.120553999,0,2,10,9.916666667
7501,0.032287895,1,0,6,2,9.625
7489,0,0,0,2,0,12
7490,0,0,0,1,0,12
7491,0,0,0,1,0,12
7495,0,0,0,1,0,13
7496,0,0,0,2,0,12
7497,0,0,0,1,0,13
7498,0.125504287,0.158332563,0,1,10,67.45454545
7499,0.00548598,1,0,1,1,9
7500,0,0,0,4,0,12
7502,0,0,0,1,0,35
7503,0,0,0,3,0,19.66666667
7504,0,0,0,1,0,35
7505,0,0,0,1,0,35
7506,0,0,0,1,0,35
7507,0,0,0,2,0,22.5
7508,0,0,0,1,0,11
7509,0.09140459,0.157138664,0,1,9,13.8
8221,0,0,0.166666667,4,0,9.75
7511,0,0,0,1,0,13
7512,4.85E-04,1,0,1,1,12.5
7513,0,0,0,2,0,11.5
7514,1.857920109,0.149080972,0,3,10,11.07692308
7515,0.008273491,1,0,2,1,9.666666667
7516,1.58705438,0.15134648,0,2,9,11.63636364
7517,0,0,0,2,0,11.5
7518,0,0,0,2,0,12
7519,2.635231678,0.1651753,0.009090909,1,10,11
7520,0.9782793,0.156750426,0,2,10,10.75
7521,0.2295958,0.145250733,0,1,10,13.45454545
7522,0,0,0,2,0,9
7523,0.308380015,0.143884288,0,1,10,9.090909091
7524,0,0,0,1,0,11
7525,0.549931149,0.14857926,0,2,10,23.75
7818,0.654934791,0.158572936,0,3,10,44.46153846
8312,0.083372512,0.122240142,0,1,1,15
8313,2.292861484,0.154049533,0,2,10,16.41666667
8314,0,0,0,1,0,16
8315,0,0,0,1,0,16
7529,0.292700458,0.14485033,0,1,10,11
7530,0,0,0,3,0,12
7531,0.067081057,0.120025224,0,1,1,13
7532,0,0,0,1,0,14
8364,0,0,0,2,0,12.5
8751,0,0,0,2,0,7.5
8755,0,0,0,1,0,13
7527,0,0,0,2,0,13.5
7528,1.299576334,0.149708972,0,1,10,13.36363636
7533,0.778245181,0.150813495,0,1,10,8.909090909
7581,1.680127824,0.151880553,0,1,10,12.45454545
7582,1.332080524,0.146962938,0.009090909,1,10,15.36363636
7583,1.275121092,0.148185955,0,2,8,14.4
7584,0.900730816,0.144877281,0,5,10,12.93333333
7534,0,0,0,1,0,11
7535,0.385938515,1,0,1,3,4
7536,0,0,0,1,0,10
7537,0,0,0,2,0,11.5
7543,0,0,0,1,0,10
7544,2.179656426,0.150389802,0,1,10,8.909090909
7545,0.187689589,1,0,4,1,9.4
7542,1.319510398,0.164635553,0,1,10,11.09090909
7547,0,0,0,1,0,12
7548,0.972127126,0.155284007,0,1,9,10.7
7549,0,0,0,2,0,15
7538,0,0,0,2,0,11
7540,0,0,0,1,0,11
8156,0.711220782,0.140587299,0.018181818,2,9,13.18181818
8299,0,0,0,2,0,14
7550,0,0,0,5,0,10.4
7551,0,0,0,1,0,13
7552,0.328119412,0.138572053,0,1,10,12.18181818
7553,0.465844206,0.160799775,0,2,10,37.5
7554,0,0,0,2,0,12.5
7555,0,0,0,2,0,10
7556,0,0,0,4,0,11.75
7557,1.566701509,0.149138081,0,2,10,8.666666667
7558,0.94101538,0.155642377,0,1,9,11.9
7559,0,0,0,1,0,15
8144,0,0,0,1,0,13
7565,1.5194908,0.167046984,0,1,10,10.27272727
7563,0,0,0,1,0,16
7564,0,0,0,1,0,16
7566,0,0,0,1,0,13
7567,0,0,0,1,0,13
7568,0,0,0,1,0,11
7569,0,0,0,1,0,11
7570,0,0,0,1,0,11
7572,0,0,0,1,0,11
8249,0,0,0,2,0,7.5
7571,0.23401993,0.133561003,0,1,1,36.5
7574,0,0,0,3,0,12
7576,0,0,0,6,0,11.5
7580,0,0,0,1,0,11
7585,0.878206097,0.135655231,0,1,10,10.54545455
7587,0,0,0,2,0,8
7588,0,0,0,2,0,11.5
7589,0,0,0,1,0,11
7592,0.939881265,0.165325149,0,1,10,15.63636364
7598,0,0,0,1,0,12
7596,0.438612026,1,0,2,9,5.909090909
7597,1.046319663,0.150490213,0,3,9,9.083333333
7593,0.982702285,0.148098836,0,3,5,11.625
7594,0,0,0,1,0,10
7595,0,0,0,2,0,10
7600,0.192794257,0.137749686,0.05,4,1,13.4
7602,0,0,0,1,0,11
7603,1.884389488,0.164140204,0.006410256,3,10,11.61538462
7604,0.636390473,0.135276001,0,1,10,5.090909091
7606,5.08E-04,1,0,1,1,10.5
7607,0,0,0,1,0,9
7608,0,0,0,1,0,9
7609,0.612378842,0.149361747,0,1,9,18.8
7610,1.341184836,0.152706461,0,4,10,17.5
7611,0,0,0,1,0,15
7612,0,0,0,2,0,13.5
7613,4.875906401,0.154321544,0,2,10,9.583333333
7614,0,0,0,1,0,12
7615,0,0,0,1,0,12
7657,0.191531874,0.11518909,0,1,1,14
7659,0,0,0,1,0,8
7616,0.360036795,0.156406932,0,1,9,10.7
7617,0.337303297,0.155241789,0,2,9,28.45454545
7618,0,0,0,1,0,10
7619,0,0,0,5,0,11.4
7620,0.471152846,0.115840299,0,4,10,8.285714286
7623,0.241933828,0.140049381,0,1,9,10.7
7624,1.445632209,0.133473586,0,2,10,9.333333333
7621,0,0,0,1,0,12
7625,0,0,0,2,0,6.5
8297,0,0,0,1,0,14
8298,0.020271553,0.108673586,0,1,3,6.75
7664,0,0,0,2,0,8
7634,0.001060793,1,0,1,1,8
7638,0,0,0,3,0,11.33333333
7636,0.22937534,0.131177921,0,1,9,9.7
7637,0,0,0,1,0,12
7640,0.966622539,0.162289677,0,3,10,44.38461538
7639,0,0,0,1,0,12
7642,0,0,0,1,0,11
7643,0.385226218,1,0,1,4,5
7644,0.413018217,0.155786755,0.003267974,2,16,16.83333333
7645,0,0,0,1,0,11
